第0世代平均適応度 0.000000
 28 : R Q D M , Z Z Z Z , C E T N , V A T P      16
 29 : N Q H M , Z Z Z Z , D C T U , V A Y F      16
第46世代平均適応度 15.633333
  0 : N Q H M , Z Z Z Z , D E T N , V A T F      16
  1 : R Q D M , Z Z Z Z , C Q T N , V B T P      16
  2 : R Y D M , Z Z Z Z , C E T N , V A Y F      16
  3 : R Q D M , Z Z Z Z , D E T N , V O T P      16
  4 : R Y D M , Z Z Z Z , C E T N , V A Y F      16
  5 : R Q D M , Z Z Z Z , C E T N , V B T P      16
  6 : R Y D M , Z Z Z Z , C Q T G , V A T P      16
  7 : N Q D M , Z Z Z Z , C E T U , S A T S      16
  8 : N Q H M , Z Z Z Z , D E T N , V A T F      16
  9 : R Q D M , Z Z Z Z , D E T N , V A T P      16
 10 : R Y H M , Z Z Z Z , C E T N , V A T P      16
 11 : R Y H M , Z Z Z Z , C E T N , S A T F      16
 12 : R Q D M , Z Z Z Z , D Q T N , V A T P      16
 13 : R Y H M , Z Z Z Z , C E T N , S A T P      16
 14 : R Y H M , Z Z Z Z , C Q T U , P A Y F      16
 15 : R Y D M , Z Z Z Z , C E T G , V A T P      16
 16 : R Q H M , Z Z Z Z , C E T N , V B T P      16
 17 : R Q D M , Z Z Z Z , C Q T U , P A T F      16
 18 : R Y D M , Z Z Z Z , D W T N , V A T P      16
 19 : N D D M , C Z Z Z , D Q T G , V A Y F      5
 20 : R Y D M , Z Z Z Z , C Q T N , V A T F      16
 21 : R E D M , Z Z Z Z , D E T N , V A T F      16
 22 : R Y H M , Z Z Z Z , C C T N , V A Y F      16
 23 : R Y D I , Z Z Z Z , C Q T N , F A T F      16
 24 : R Y H M , Z Z Z Z , C E T N , V B Y F      16
 25 : N Q H M , Z Z Z Z , C Q T N , V B T Q      16
 26 : R E D M , Z Z Z Z , C E T G , V A T F      16
 27 : R Y D M , Z Z Z Z , C E T N , V A Y F      16
 28 : R Q D M , Z Z Z Z , C E T G , V A Y P      16
 29 : R Y H M , Z Z Z Z , C E T N , V Y Y P      16
第47世代平均適応度 16.000000
  0 : R Q D M , Z Z Z Z , D Q T G , V A T F      16
  1 : R Y D M , Z Z Z Z , C Q T N , P B T P      16
  2 : R Q H M , Z Z Z Z , D E T N , V A Y F      16
  3 : R Q D M , Z Z Z Z , C E T N , V O T P      16
  4 : R Y D M , Z Z Z Z , C E T U , P A T F      16
  5 : R Y D M , Z Z Z Z , C W T N , V A T F      16
  6 : R Q H M , Z Z Z Z , C E T N , V A Y F      16
  7 : R Y D M , Z Z Z Z , C Q T G , V A T F      16
  8 : R Y H M , Z Z Z Z , C E T N , S A Y F      16
  9 : R Y D M , Z Z Z Z , D E T N , S A K P      16
 10 : R Y D M , Z Z Z Z , D E T N , V A T F      16
 11 : N Y D M , Z Z Z Z , C E T N , V A T F      16
 12 : R Q D M , Z Z Z Z , D Q T N , V A T P      16
 13 : R Y H M , Z Z Z Z , C E T G , V A T P      16
 14 : R Q D M , Z Z Z Z , C E T G , V A T F      16
 15 : R E H M , Z Z Z Z , C E T N , V A T F      16
 16 : R Q H M , Z Z Z Z , C Q T N , V A T P      16
 17 : R E D M , Z Z Z Z , C Q T N , V A T F      16
 18 : R Q D M , Z Z Z Z , D E T N , V B T P      16
 19 : R E D M , Z Z Z Z , C E T N , V B Y F      16
 20 : N Y D M , Z Z Z Z , C E T G , V A T P      16
 21 : R E D M , Z Z Z Z , C E T N , V A T P      16
 22 : R Q H M , Z Z Z Z , C E T U , V A Y F      16
 23 : R Q H M , Z Z Z Z , C Q T N , V B T Q      16
 24 : P Q H M , Z Z Z Z , C E T N , S B T P      16
 25 : R Y H M , Z Z Z Z , C C T N , V A Y F      16
 26 : R Y H M , Z Z Z Z , C Q T U , P A Y F      16
 27 : R Y D M , Z Z Z Z , C E T N , V A T F      16
 28 : R Y H M , Z Z Z Z , C Q T U , P A Y F      16
 29 : R Y H M , Z Z Z Z , C E T N , V A T P      16
第48世代平均適応度 16.000000
  0 : R Q H M , Z Z Z Z , D E T N , S A T F      16
  1 : R E D M , Z Z Z Z , C Q T G , V A T F      16
  2 : R Y D M , Z Z Z Z , C E T N , P A T P      16
  3 : R Q H M , Z Z Z Z , C E T N , V A Y E      16
  4 : R E D M , Z Z Z Z , C E T N , V A T F      16
  5 : P Y D M , Z Z Z Z , C E T N , V B T P      16
  6 : R Y D M , Z Z Z Z , C E T U , P A T F      16
  7 : R Y H M , Z Z Z Z , C Q T N , P A T F      16
  8 : R Q D M , Z Z Z Z , D E T G , V A Y F      16
  9 : R Y D M , Z Z Z Z , C E T N , V A T F      16
 10 : R E D M , Z Z Z Z , C Q T N , V B T P      16
 11 : N Y H M , Z Z Z Z , C E T N , V A T P      16
 12 : R E D M , Z Z Z Z , D E T N , V A U F      16
 13 : R Y D M , Z Z Z Z , C E T G , V B T P      16
 14 : R Q H M , Z Z Z Z , D E T U , V A Y F      16
 15 : R Y D M , Z Z Z Z , C E T U , P A T F      16
 16 : R Q D M , Z Z Z Z , D E T U , P B T P      16
 17 : R Y D M , Z Z Z Z , C Q T G , P A T F      16
 18 : R Q D M , Z Z Z Z , D E T U , V A Y F      16
 19 : R Q H M , Z Z Z Z , C C T N , V A T Q      16
 20 : R Y H M , Z Z Z Z , C E T U , S A Y F      16
 21 : R Y H M , Z Z Z Z , C Q T N , V B T P      16
 22 : R Y D M , Z Z Z Z , D E T N , V A T P      16
 23 : R E D M , Z Z Z Z , C E T N , V B T F      16
 24 : R Y D M , Z Z Z Z , D E T N , V A T F      16
 25 : R Y D M , Z Z Z Z , D E T N , V A T F      16
 26 : R E D M , Z Z Z Z , C Q T N , V A Y F      16
 27 : R Q H M , Z Z Z Z , D E T N , V A Y F      16
 28 : R E H M , Z Z Z Z , C E T U , V A Y F      16
 29 : R Y D M , Z Z Z Z , C E T N , V A T F      16
第49世代平均適応度 16.000000
  0 : R E D M , Z Z Z Z , D E T N , V A T F      16
  1 : R Q H M , Z Z Z Z , D E T N , V A Y E      16
  2 : R Y D M , Z Z Z Z , D E T N , V A U P      16
  3 : R Y D M , Z Z Z Z , U E T N , V A Y F      16
  4 : R E H M , Z Z Z Z , C Q T N , V A T F      16
  5 : R Y D M , Z Z Z Z , C E T N , V A T F      16
  6 : R E D M , Z Z Z Z , C E T N , V A T F      16
  7 : R Y H M , Z Z Z Z , C Q T N , P A T F      16
  8 : N Y H M , Z Z Z Z , C E T N , V A T P      16
  9 : R E D M , Z Z Z Z , C P T G , V A T F      16
 10 : R Y H M , Z Z Z Z , C E T N , V A Y F      16
 11 : R E H M , Z Z Z Z , C E T N , V A Y F      16
 12 : R Y D M , Z Z Z Z , C E V N , V A T F      16
 13 : R Q H M , Z Z Z Z , D Q T U , V A Y F      16
 14 : R Y H M , Z Z Z Z , D E T N , P A T F      16
 15 : R Y D M , Z Z Z Z , C E T N , V A T F      16
 16 : R Y D M , Z Z Z Z , C E T G , V B T P      16
 17 : R Y H M , Z Z Z Z , C E T N , P A T F      16
 18 : R Q D M , Z Z Z Z , C E T N , V B Y P      16
 19 : R Y H M , Z Z Z Z , C Q T N , P A T F      16
 20 : R Q D M , Z Z Z Z , C Q T G , P A Y F      16
 21 : R E D M , Z Z Z Z , C E T G , V A T P      16
 22 : R Q D M , Z Z Z Z , D E T N , P A T P      16
 23 : R Y D M , Z Z Z Z , C Q T N , P A T F      16
 24 : R E D M , Z Z Z Z , C Q T N , V A T F      16
 25 : R Q H M , Z Z Z Z , C E T U , S A Y E      16
 26 : R E H M , Z Z Z Z , D Q T U , V A T F      16
 27 : R E B M , Z Z Z Z , C E T N , V A U F      16
 28 : R Y H M , Z Z Z Z , C E T N , U B T F      16
 29 : R Q D M , Z Z Z Z , C E T G , V A Y E      16
第50世代平均適応度 16.000000
  0 : R E H M , Z Z Z Z , C E T N , V A Y F      16
  1 : N Y D M , Z Z Z Z , C E T N , V A T P      16
  2 : R Y H M , Z Z Z Z , C E T N , P A Y E      16
  3 : R Y H M , Z Z Z Z , D Q T N , P A T F      16
  4 : R Q D M , Z Z Z Z , C E T G , V A Y E      16
  5 : R Q D M , Z Z Z Z , C E T N , V B Y P      16
  6 : R Y H M , Z Z Z Z , C E T G , P A Y E      16
  7 : R Y H M , Z Z Z Z , C E T N , V A T F      16
  8 : N E D M , Z Z Z Z , C E T G , V A T P      16
  9 : R Q H M , Z Z Z Z , D Q T U , V A Y F      16
 10 : R Y H M , Z Z Z Z , C E T N , V A Y F      16
 11 : N Q D M , Z Z Z Z , C E T G , P A Y O      16
 12 : R Y D M , Z Z Z Z , D E T N , V A U F      16
 13 : Y E D M , Z Z Z Z , C Q T G , V A T F      16
 14 : R Y D M , Z Z Z Z , D E T N , V B T F      16
 15 : R Y D M , Z Z Z Z , C E T N , V A U P      16
 16 : R Y H M , Z Z Z Z , C Q T N , P A T F      16
 17 : R E D Q , Z Z Z Z , D E T N , V A T Q      16
 18 : R Q D M , Z Z Z Z , C Q T G , V A Y F      16
 19 : R Q H M , Z Z Z Z , C E T U , P A Y F      16
 20 : R Y H M , Z Z Z Z , C E T N , V A Y F      16
 21 : R Y H M , Z Z Z Z , C E T N , P A T F      16
 22 : R E H M , Z Z Z Z , C E T N , V A T F      16
 23 : R E H M , Z Z Z Z , C E T G , V A T P      16
 24 : N Y D M , Z Z Z Z , C E T N , V A T P      16
 25 : R E H M , Z Z Z Z , C E T N , U A T F      16
 26 : R E D M , Z Z Z Z , C E T N , V A T F      16
 27 : R Q D M , Z Z Z Z , D E T N , P A T P      16
 28 : R Q D M , Z Z Z Z , C Q T G , P A Y F      16
 29 : R Y H M , Z Z Z Z , C E T N , P A T F      16
第51世代平均適応度 15.500000
  0 : R Y H M , Z Z Z Z , C E T N , P A Y F      16
  1 : R Y H M , Z Z Z Z , C E T N , V A T P      16
  2 : R Y H M , Z Z Z Z , C Q T N , P A T F      16
  3 : R Y H M , Z Z Z Z , D E T N , P A T F      16
  4 : N E D M , Z Z Z Z , C E T N , P A T F      16
  5 : R Q D M , Z Z Z Z , C Q T G , P A T F      16
  6 : R Y H M , Z Z Z Z , C E T N , V A Y F      16
  7 : R Y H M , Z Z Z Z , C E T N , V A T F      16
  8 : R E H M , Z Z Z Z , C E T N , P A Y F      16
  9 : R Q H M , Z Z K Z , C E T N , P A Y F      1
 10 : R Q D M , Z Z Z Z , C E T N , V B Y F      16
 11 : U Y H M , Z Z Z Z , C Q T N , P A T F      16
 12 : R Y H M , Z Z Z Z , C Q T N , P A Y F      16
 13 : R Y H M , Z Z Z Z , C Q T N , V A Y E      16
 14 : R E H M , Z Z Z Z , C E T N , V A T F      16
 15 : R Q H M , Z Z Z Z , C E T U , W A T F      16
 16 : R E H M , Z Z Z Z , D E T N , U A T P      16
 17 : R Y H M , Z Z Z Z , C E T N , V A Y P      16
 18 : R Q D M , Z Z Z Z , C Q T G , P A T F      16
 19 : N E D M , Z Z Z Z , C E T N , V A T F      16
 20 : N E D M , Z Z Z Z , D E T P , V A T P      16
 21 : N Y D M , Z Z Z Z , D E T N , V A U F      16
 22 : R E H M , Z Z Z Z , C E T N , V A T F      16
 23 : R Y D M , Z Z Z Z , C E T N , V A T P      16
 24 : R Y H M , Z Z Z Z , C E T N , V A Y F      16
 25 : R E D M , Z Z Z Z , C E T N , V A T F      16
 26 : N Y D M , Z Z Z Z , C E T N , V A T P      16
 27 : R Q D M , Z Z Z Z , C E T N , P A T F      16
 28 : R Q H M , Z Z Z Z , C E T N , V A T F      16
 29 : R Q D M , Z Z Z Z , C Q T G , V A Y F      16
第52世代平均適応度 16.000000
  0 : N Q D M , Z Z Z Z , D Q T P , V A Y F      16
  1 : B Y H M , Z Z Z Z , C Q T G , P A T F      16
  2 : R Y D M , Z Z Z Z , C Q T G , P A T F      16
  3 : N Q D M , Z Z Z Z , D Q P G , V A T P      16
  4 : R Q D M , Z Z Z Z , C E T U , W A Y F      16
  5 : R E H M , Z Z Z Z , D E T N , V A T P      16
  6 : R Q D M , Z Z Z Z , C E T N , P A T F      16
  7 : R Y H M , Z Z Z Z , C E T N , U A T P      16
  8 : R E H M , Z Z Z Z , C Q T G , V A Y F      16
  9 : R Q H M , Z Z Z Z , C Q T G , V A T F      16
 10 : R E H M , Z Z Z Z , D E T N , P A T F      16
 11 : N E D M , Z Z Z Z , C E T N , V A U F      16
 12 : R Y H M , Z Z Z Z , C E T N , V A Y P      16
 13 : R Q D M , Z Z Z Z , C Q T N , P B T F      16
 14 : R Q D M , Z Z Z Z , C E T N , P A Y F      16
 15 : R J H M , Z Z Z Z , C Q T N , P A T F      16
 16 : R Q H M , Z Z Z Z , C Q T N , P A T F      16
 17 : R Y H M , Z Z Z Z , C E T N , V A T F      16
 18 : R Y H M , Z Z Z Z , C E T N , P A T P      16
 19 : V Q D M , Z Z Z Z , C Q T G , V A T F      16
 20 : N E H M , Z Z Z Z , C E T N , P A T F      16
 21 : R E D M , Z Z Z Z , C E T N , V A T F      16
 22 : R Q D M , Z Z Z Z , D E T N , P A T F      16
 23 : R Y D M , Z Z Z Z , D E T N , P A T F      16
 24 : N Q D M , Z Z Z Z , C E T G , V A T F      16
 25 : N E H M , Z Z Z Z , D E T P , V I Y P      16
 26 : R Y H M , Z Z Z Z , C Q T N , V A Y F      16
 27 : R E H M , Z Z Z Z , C E T N , P A Y F      16
 28 : R Y D M , Z Z Z Z , C E T G , P A T F      16
 29 : R E D M , Z Z Z Z , C Q T N , P A Y F      16
第53世代平均適応度 15.633333
  0 : R Y H M , Z Z Z Z , C E T N , V A Y P      16
  1 : R Y D M , Z Z Z Z , D E T N , P A T F      16
  2 : R Q D M , Z Z Z Z , C E T N , P B T F      16
  3 : R Q D M , Z Z Z Z , C E T G , P A T F      16
  4 : R Y D M , Z Z Z Z , C Q T N , P A Y F      16
  5 : R E D M , Z Z Z Z , C E T N , P A T F      16
  6 : R Q D M , Z Z Z Z , C Q T G , P A Y F      16
  7 : R Q H M , Z Z Z Z , C Q T N , P A T P      16
  8 : R Q D M , Z Z Z Z , C E T N , V B U F      16
  9 : V Q D M , Z Z Z B , D Q T G , P A T F      5
 10 : R Y H M , Z Z Z Z , C E T N , P A T F      16
 11 : R Q D M , Z Z Z Z , C Q T N , P A Y F      16
 12 : R E D M , Z Z Z Z , C Q T N , P A Y F      16
 13 : R J D M , Z Z Z Z , C Q T N , P A T F      16
 14 : V E H M , Z Z Z Z , C Q T N , V A T F      16
 15 : N E H M , Z Z Z Z , D E T P , U I T P      16
 16 : R Q H M , Z Z Z Z , D E T N , P A T F      16
 17 : R Y H M , Z Z Z Z , C Q T N , V A T F      16
 18 : N Q H M , Z Z Z Z , C Q W N , P A T F      16
 19 : R E H M , Z Z Z Z , C E T N , P A Y F      16
 20 : B Y H M , Z Z Z Z , C Q T G , P A T F      16
 21 : R Q D M , Z Z Z Z , C E T G , P A Y F      16
 22 : R E H M , Z Z Z Z , C N T N , V A T F      16
 23 : N E H M , Z Z Z Z , C E T N , P A T F      16
 24 : R Q D M , Z Z Z Z , C E T N , P A Y F      16
 25 : R Q D M , Z Z Z Z , C E T N , P A T F      16
 26 : R Q D M , Z Z Z Z , D E P G , V A T P      16
 27 : R E H M , Z Z Z Z , C E T N , P A Y F      16
 28 : R Y D M , Z Z Z Z , C Q T G , P A T F      16
 29 : R E H M , Z Z Z Z , C E T G , V A T F      16
第54世代平均適応度 16.000000
  0 : R Y H M , Z Z Z Z , C E T N , P A T F      16
  1 : R E H M , Z Z Z Z , C Q T N , P A T F      16
  2 : R E H M , Z Z Z Z , C E T N , P A T F      16
  3 : R X H M , Z Z Z Z , C Q T G , P A Y F      16
  4 : R Q D M , Z Z Z Z , C E T N , P A Y F      16
  5 : R E D M , Z Z Z Z , C Q T N , P A Y F      16
  6 : R E D M , Z Z Z Z , C E T N , P A Y F      16
  7 : R Y D M , Z Z Z Z , C Q T G , P A Y F      16
  8 : R Q D M , Z Z Z Z , C Q T G , P A T F      16
  9 : R Y H M , Z Z Z Z , C E T N , P A Y P      16
 10 : R Q E M , Z Z Z Z , C E T N , P B T F      16
 11 : V E D M , Z Z Z Z , C Q T N , V A T F      16
 12 : R Y D M , Z Z Z Z , C Q T N , P A Y F      16
 13 : R E H M , Z Z Z Z , C E T N , V A T F      16
 14 : R Y H M , Z Z Z Z , C E T N , V A T P      16
 15 : R Y H M , Z Z Z Z , C E T N , P A T F      16
 16 : R E H M , Z Z Z Z , C E T G , V A T F      16
 17 : R Y H M , Z Z Z Z , C E T N , V A T F      16
 18 : R Y D M , Z Z Z Z , C E T G , Z A T F      16
 19 : R J D M , Z Z Z Z , C E T N , P A Y F      16
 20 : R E D M , Z Z Z Z , C E T N , P A Y F      16
 21 : R Q D M , Z Z Z Z , C E T N , V B T F      16
 22 : N E H M , Z Z Z Z , C E T N , V A Y P      16
 23 : R Q D M , Z Z Z Z , C E T N , V B U F      16
 24 : R Y H M , Z Z Z Z , C Q T G , V A Y P      16
 25 : R Q D M , Z Z Z Z , C E T P , U I T P      16
 26 : V Q D M , Z Z Z Z , C Q T N , P A T F      16
 27 : B Q H M , Z Z Z Z , C Q T G , P A T F      16
 28 : R Y D M , Z Z Z Z , C Q T N , V A Y F      16
 29 : R E H M , Z Z Z Z , C N T N , V A T F      16
第55世代平均適応度 16.000000
  0 : R E D M , Z Z Z Z , C Q T N , P A Y F      16
  1 : B Q H M , Z Z Z Z , C E T G , P A T F      16
  2 : R E D M , Z Z Z Z , C E T N , V A T F      16
  3 : R E D M , Z Z Z Z , C E T N , P A Y F      16
  4 : N Q D M , Z Z Z Z , C E T N , U I Y P      16
  5 : R Q D M , Z Z Z Z , C E T N , P A H F      16
  6 : R Y H M , Z Z Z Z , C Q T N , V A Y P      16
  7 : R E H M , Z Z Z Z , C E T N , V A T F      16
  8 : R E H M , Z Z Z Z , C E T P , V A T P      16
  9 : R E D M , Z Z Z Z , C Q T N , P A Y F      16
 10 : R Q D M , Z Z Z Z , C E T N , P A Y F      16
 11 : B Y H M , Z Z Z Z , C Q T N , P A T F      16
 12 : R Y D M , Z Z Z Z , C Q T P , U I T P      16
 13 : R E H M , Z Z Z Z , C E T N , V A T F      16
 14 : R E D M , Z Z Z Z , C E T N , V A T F      16
 15 : R Y D M , Z Z Z Z , C E T G , Z A Y P      16
 16 : R Q H M , Z Z Z Z , C E T G , V A T F      16
 17 : R E D M , Z Z Z Z , C E T N , Z A Y F      16
 18 : N E D M , Z Z Z Z , C Q T N , V A T F      16
 19 : R Y H M , Z Z Z Z , C E T N , V A T P      16
 20 : R J D M , Z Z Z Z , C Q T N , P A Y F      16
 21 : R Y D M , Z Z Z Z , C E T N , Z A T F      16
 22 : R E H M , Z Z Z Z , C E T N , P A Y F      16
 23 : R Q D M , Z Z Z Z , C E T N , P B Y F      16
 24 : R E H M , Z Z Z Z , C E T N , V A T F      16
 25 : R E H M , Z Z Z Z , C E T G , P A Y F      16
 26 : R E D M , Z Z Z Z , C E T G , V A T F      16
 27 : R Q D M , Z Z Z Z , C Q T N , P A T F      16
 28 : R Y H M , Z Z Z Z , C E T G , P A T F      16
 29 : R Y H M , Z Z Z Z , C E T N , P A T F      16
第56世代平均適応度 16.000000
  0 : R E D M , Z Z Z Z , C E T N , Z A Y P      16
  1 : R E D M , Z Z Z Z , C E T N , Z A Y F      16
  2 : R Y D M , Z Z Z Z , C E T P , U I T F      16
  3 : R Y H M , Z Z Z Z , C Q T P , U A T P      16
  4 : R Y D M , Z Z Z Z , C E T G , Z A Y F      16
  5 : R J H M , Z Z Z Z , C E T N , P A T F      16
  6 : R E D M , Z Z Z Z , B E T G , V A T F      16
  7 : R E H M , Z Z Z Z , C E T N , Z A T F      16
  8 : R E D M , Z Z Z Z , C Q T N , Z A Y P      16
  9 : R E H M , Z Z Z Z , C Q T N , P A T F      16
 10 : R Q D M , Z Z Z Z , C Q T N , P A T F      16
 11 : R Q D G , Z Z Z Z , C E T N , P A H F      16
 12 : R E D M , Z Z Z Z , C Q T N , V A Y F      16
 13 : N Q D M , Z Z Z Z , C E T N , P A Y F      16
 14 : R Y H M , Z Z Z Z , C Q T N , U A T P      16
 15 : R E H M , Z Z Z Z , C E T P , V A T P      16
 16 : R E D M , Z Z Z Z , C E T G , P A T F      16
 17 : N Q D M , Z Z Z Z , C E T N , P B Y F      16
 18 : R Y D M , Z Z Z Z , C Q T P , V I Y P      16
 19 : R I D M , Z Z Z Z , C E T G , P A T F      16
 20 : R E D M , Z Z Z Z , C Q T N , V A Y F      16
 21 : R E D M , Z Z Z Z , C E T N , P A T F      16
 22 : R E H M , Z Z Z Z , C E T G , P A Y F      16
 23 : R Q H M , Z Z Z Z , C E T N , P B Y F      16
 24 : R Y D M , Z Z Z Z , C E T G , P A T F      16
 25 : R E D M , Z Z Z Z , C Q T N , P A T F      16
 26 : J E D M , Z Z Z Z , C Q T G , V A Y F      16
 27 : R E D M , Z Z Z Z , C Q T N , P A Y F      16
 28 : R Q D M , Z Z Z Z , C E T N , V A T F      16
 29 : N E D M , Z Z Z Z , C E T B , U A T P      16
第57世代平均適応度 16.000000
  0 : N E H M , Z Z Z Z , C E T G , P A T P      16
  1 : R E D M , Z Z Z Z , C E T G , V A Y F      16
  2 : R E D M , Z Z Z Z , C Q T N , P A Y F      16
  3 : R Y D M , Z Z Z Z , C E T G , U A T F      16
  4 : R Q D M , Z Z Z Z , C E T N , P A Y F      16
  5 : R I D M , Z Z Z Z , C E T G , V A T F      16
  6 : R Y H M , Z Z Z Z , C Q T G , U A Y P      16
  7 : R E D R , Z Z Z Z , B E T G , P A T F      16
  8 : R E D M , Z Z Z Z , C Q T N , Z A Y P      16
  9 : R Y D M , Z Z Z Z , C Q T N , V A T P      16
 10 : R Y H M , Z Z Z Z , C Q T N , Q A T P      16
 11 : R Q D M , Z Z Z Z , C E T N , V A Y P      16
 12 : R E D M , Z Z Z Z , C Q T N , U A Y P      16
 13 : R E H M , Z Z Z Z , C E T N , P A T F      16
 14 : R Q D M , Z Z Z Z , C Q T N , Z A T F      16
 15 : R Y H M , Z Z Z Z , C E T N , P A T F      16
 16 : R Q D M , Z Z Z Z , C E T N , V A T F      16
 17 : R Q D M , Z Z Z Z , C Q T N , P A T F      16
 18 : J E D M , Z Z Z Z , C E T P , V A Y F      16
 19 : R E D M , Z Z Z Z , B E T N , V A Y F      16
 20 : R Y D M , Z Z Z Z , C E T N , U A T P      16
 21 : R E D M , Z Z Z Z , C E T N , Z A T F      16
 22 : R Q D M , Z Z Z Z , C Q T N , P A T F      16
 23 : R E D M , Z Z Z Z , C Q T N , P A H F      16
 24 : R E D M , Z Z Z Z , C Q T G , V A T F      16
 25 : R Q H M , Z Z Z Z , C E T N , U A T F      16
 26 : R Y D M , Z Z Z Z , C E T N , Z I Y P      16
 27 : N E D M , Z Z Z Z , C E T N , P A T P      16
 28 : R E D M , Z Z Z Z , C E T N , P A T F      16
 29 : N Q D M , Z Z Z Z , C E T N , P A T F      16
第58世代平均適応度 16.000000
  0 : R E D M , Z Z Z Z , B E T N , V A T F      16
  1 : R Q D M , Z Z Z Z , C E T N , V A T F      16
  2 : R Q D M , Z Z Z Z , C E T N , U A Y F      16
  3 : R E D M , Z Z Z Z , C E T G , V A T P      16
  4 : R M D M , Z Z Z Z , C Q T N , P A T F      16
  5 : R E D M , Z Z Z Z , C Q T G , U A T F      16
  6 : R Q D M , Z Z Z Z , C E T N , V A Y F      16
  7 : R R D M , Z Z Z Z , C Q T N , Z A T F      16
  8 : R Q D G , Z Z Z Z , C Q T N , P A T F      16
  9 : R E D M , Z Z Z Z , C Q T G , V A T F      16
 10 : J E D M , Z Z Z Z , C Q T P , P A T F      16
 11 : R Y D M , Z Z Z Z , C E T N , U A T F      16
 12 : R E D M , Z Z Z Z , B E T G , P A T F      16
 13 : N Q D M , Z Z Z Z , C E T N , P A T F      16
 14 : R E D M , Z Z Z Z , C Q T G , V A T F      16
 15 : R E D M , Z Z Z Z , C Q T N , G A Y P      16
 16 : R E D M , Z Z Z Z , C E T G , V I Y P      16
 17 : R Y D M , Z Z Z Z , C E T N , U A T P      16
 18 : R Y H M , Z Z Z Z , C Q T N , U A T F      16
 19 : R E D M , Z Z Z Z , C E T G , V A Y P      16
 20 : R E D M , Z Z Z Z , C E T P , V A Y F      16
 21 : R E D M , Z Z Z Z , B E T N , P A T F      16
 22 : R Q D M , Z Z Z Z , C Q T N , P A T F      16
 23 : N E H M , Z Z Z Z , C E T G , P A T F      16
 24 : R Q H M , Z Z Z Z , C E T N , P A T F      16
 25 : R E D M , Z Z Z Z , C Q T N , P A Y F      16
 26 : R Q D M , Z Z Z Z , C Q T N , Z A T P      16
 27 : R Q D M , Z Z Z Z , C E T N , P A T F      16
 28 : N E H M , Z Z Z Z , C E T G , P A T P      16
 29 : R Y H M , Z Z Z Z , C E T N , P A T P      16
第59世代平均適応度 16.000000
  0 : J E D M , Z Z Z Z , C Q T N , P A T F      16
  1 : R E J M , Z Z Z Z , C Q T N , U A T F      16
  2 : R Y D M , Z Z Z Z , C Q T N , U A T F      16
  3 : R Q D M , Z Z Z Z , C E T N , V A T F      16
  4 : N Y H M , Z Z Z Z , C E T N , P A T P      16
  5 : R E D M , Z Z Z Z , B Q T G , V A T F      16
  6 : R E D M , Z Z Z Z , C E T N , V A T F      16
  7 : R E D M , Z Z Z Z , C Q T N , V A T F      16
  8 : R Q D M , Z Z Z Z , B E T N , V A T F      16
  9 : R E D M , Z Z Z Z , C Q T N , P A Y F      16
 10 : R E D M , Z Z Z Z , C E T G , V A T P      16
 11 : N E D M , Z Z Z Z , C E T G , V A T P      16
 12 : R M D M , Z Z Z Z , C Q T N , G A Y P      16
 13 : R E D M , Z Z Z Z , C E T G , U I Y P      16
 14 : R E D M , Z Z Z Z , C E T G , V M Y F      16
 15 : R E D M , Z Z Z Z , C E T G , P A T F      16
 16 : R Q D M , Z Z Z Z , C E T N , V A Y P      16
